Disease,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Symptom_5,Symptom_6,Symptom_7,Symptom_8,Symptom_9,Symptom_10,Symptom_11,Symptom_12,Symptom_13,Symptom_14,Symptom_15,Symptom_16,Symptom_17
Esquizofrenia_residual,comportamiento motor desorganizado,hipoexpresividad emocional,memoria_deterioro,irritabilidad,expresion_facial_reducida,alogia_bloqueos_pensamiento,hipervigilancia,dificultad_de_concetracion,abulia_trabajo_estudio,contacto_visual_bajo,gesticulacion_reducida,abulia_higiene,obsesiones_presencia,anhedonia_sociabilidad,anergia_fisica,atencion_deterioro,eco del pensamiento
Esquizofrenia_desorganizada,disminucion_del_libido,tristeza,ideas_suicidas,control_pensamiento,hipoexpresividad emocional,taquicardia,paranoia intensa,atencion_deterioro,desorganización del pensamiento,sueño_o_fatiga,hipervigilancia,expresion_facial_reducida,catatonía,anhedonia_relaciones_amigos,nerviosismo,memoria_deterioro,dificultades en teoría de la mente
Esquizofrenia_indiferenciada,comportamiento social inadecuado,sentimiento_de_culpa,contacto_visual_bajo,abulia,obsesiones_presencia,comportamiento motor desorganizado,atencion_deterioro,memoria_deterioro,alogia,desorganización del pensamiento,alogia_pobreza_contenido,pensamientos_intrusivos,irritabilidad,preocupacion,anhedonia,disnea,anhedonia_intereses_recreativos
Esquizofrenia_residual,control_pensamiento,hipoexpresividad emocional,dificultad_de_concetracion,anhedonia_intereses_recreativos,anhedonia_relaciones_amigos,sueño_o_fatiga,preocupacion,lenguaje desorganizado,disminucion_del_libido,alogia_pobreza_habla,comportamiento motor desorganizado,anhedonia_sociabilidad,desorganización del pensamiento,pensamientos_intrusivos,alogia_bloqueos_pensamiento,abulia,anergia_fisica
Esquizofrenia_paranoide,memoria_deterioro,gesticulacion_reducida,sudoracion,anhedonia_sociabilidad,lenguaje desorganizado,atencion_deterioro,dificultades en teoría de la mente,anergia_fisica,anhedonia_relaciones_familia,control_pensamiento,desorganización del pensamiento,temblores,pensamientos_intrusivos,hipervigilancia,disminucion_del_libido,alogia,anhedonia_intereses_sexuales
Esquizofrenia_indiferenciada,anhedonia_sociabilidad,alogia_pobreza_contenido,taquicardia,cambios_en_el_apetito,tristeza,sueño_o_fatiga,afectividad_inapropiada,abulia,eco del pensamiento,comportamiento motor desorganizado,anhedonia_relaciones_familia,nerviosismo,comportamiento social inadecuado,sudoracion,temblores,disminucion_del_libido,memoria_deterioro
Esquizofrenia_residual,disminucion_del_libido,catatonía,desorganización del pensamiento,anhedonia,cambios_en_el_apetito,contacto_visual_bajo,hipervigilancia,sudoracion,alogia_pobreza_habla,alogia,anhedonia_sociabilidad,alucinaciones,dificultades en teoría de la mente,lenguaje desorganizado,abulia_higiene,taquicardia,alogia_bloqueos_pensamiento
Esquizofrenia_indiferenciada,control_pensamiento,disminucion_del_libido,abulia_trabajo_estudio,anhedonia_relaciones_amigos,obsesiones_presencia,hipervigilancia,comportamiento motor desorganizado,sentimiento_de_culpa,anergia_fisica,sueño_o_fatiga,anhedonia_relaciones_familia,nerviosismo,afectividad_inapropiada,preocupacion,anhedonia_intereses_sexuales,alogia_bloqueos_pensamiento,contacto_visual_bajo
Esquizofrenia_indiferenciada,anhedonia_relaciones_familia,anhedonia_relaciones_amigos,hipervigilancia,control_pensamiento,catatonía,hipoexpresividad emocional,dificultades en teoría de la mente,sueño_o_fatiga,paranoia intensa,abulia_higiene,anhedonia_intereses_recreativos,sentimiento_de_culpa,expresion_facial_reducida,comportamiento motor desorganizado,anergia_fisica,sudoracion,cambios_en_el_apetito
Esquizofrenia_residual,anhedonia_intereses_recreativos,catatonía,nerviosismo,alogia_pobreza_contenido,alogia,anergia_fisica,abulia_higiene,ideas_suicidas,gesticulacion_reducida,dificultades en teoría de la mente,sueño_o_fatiga,dificultad_de_concetracion,temblores,ideas_delirantes,anhedonia,pensamientos_intrusivos,preocupacion
Esquizofrenia_desorganizada,anhedonia_relaciones_familia,hipervigilancia,alucinaciones,gesticulacion_reducida,ideas_suicidas,hipoexpresividad emocional,obsesiones_presencia,sentimiento_de_culpa,ideas_delirantes,preocupacion,anhedonia_relaciones_amigos,irritabilidad,disminucion_del_libido,expresion_facial_reducida,procesamiento_info_deficit,afectividad_inapropiada,pensamientos_intrusivos
Esquizofrenia_paranoide,pensamientos_intrusivos,sueño_o_fatiga,sudoracion,ideas_suicidas,atencion_deterioro,ideas_delirantes,disminucion_del_libido,alogia_pobreza_contenido,obsesiones_presencia,anhedonia,abulia_trabajo_estudio,gesticulacion_reducida,preocupacion,anhedonia_sociabilidad,alogia,anhedonia_relaciones_amigos,nerviosismo
Esquizofrenia_paranoide,anhedonia_relaciones_amigos,preocupacion,taquicardia,alogia_pobreza_habla,anhedonia_intereses_recreativos,desorganización del pensamiento,ideas_suicidas,control_pensamiento,pensamientos_intrusivos,gesticulacion_reducida,alogia_pobreza_contenido,contacto_visual_bajo,anhedonia_sociabilidad,hipervigilancia,irritabilidad,sudoracion,obsesiones_presencia
Esquizofrenia_paranoide,alucinaciones,pensamientos_intrusivos,irritabilidad,temblores,alogia_pobreza_contenido,sudoracion,nerviosismo,dificultades en teoría de la mente,taquicardia,memoria_deterioro,obsesiones_presencia,eco del pensamiento,alogia_pobreza_habla,anergia_fisica,expresion_facial_reducida,tristeza,comportamiento motor desorganizado
Esquizofrenia_residual,anhedonia_relaciones_familia,anergia_fisica,nerviosismo,alogia_pobreza_habla,alucinaciones,sudoracion,lenguaje desorganizado,anhedonia_intereses_sexuales,taquicardia,temblores,tristeza,sentimiento_de_culpa,desorganización del pensamiento,comportamiento social inadecuado,eco del pensamiento,anhedonia_relaciones_amigos,hipervigilancia
Esquizofrenia_desorganizada,abulia_trabajo_estudio,preocupacion,nerviosismo,catatonía,hipervigilancia,cambios_en_el_apetito,eco del pensamiento,abulia,hipoexpresividad emocional,alogia_pobreza_contenido,contacto_visual_bajo,control_pensamiento,obsesiones_presencia,sentimiento_de_culpa,abulia_higiene,tristeza,sueño_o_fatiga
Esquizofrenia_catatónica,anhedonia_intereses_sexuales,cambios_en_el_apetito,disnea,anhedonia_relaciones_familia,comportamiento social inadecuado,anhedonia_relaciones_amigos,anhedonia_intereses_recreativos,alogia_pobreza_contenido,ideas_delirantes,ideas_suicidas,paranoia intensa,afectividad_inapropiada,dificultad_de_concetracion,abulia_higiene,taquicardia,memoria_deterioro,expresion_facial_reducida
Esquizofrenia_paranoide,memoria_deterioro,pensamientos_intrusivos,obsesiones_presencia,alogia,sentimiento_de_culpa,anhedonia_relaciones_familia,procesamiento_info_deficit,catatonía,contacto_visual_bajo,control_pensamiento,hipervigilancia,eco del pensamiento,taquicardia,temblores,sudoracion,abulia_trabajo_estudio,alogia_pobreza_contenido
Esquizofrenia_indiferenciada,disminucion_del_libido,anhedonia_intereses_recreativos,memoria_deterioro,anhedonia_relaciones_familia,tristeza,alogia_pobreza_habla,comportamiento social inadecuado,dificultad_de_concetracion,alogia,hipoexpresividad emocional,desorganización del pensamiento,hipervigilancia,catatonía,cambios_en_el_apetito,comportamiento motor desorganizado,temblores,nerviosismo
Esquizofrenia_catatónica,afectividad_inapropiada,ideas_delirantes,anhedonia,anhedonia_intereses_recreativos,hipervigilancia,desorganización del pensamiento,sueño_o_fatiga,sudoracion,expresion_facial_reducida,contacto_visual_bajo,anhedonia_sociabilidad,abulia,anhedonia_relaciones_amigos,procesamiento_info_deficit,memoria_deterioro,obsesiones_presencia,disminucion_del_libido
Esquizofrenia_catatónica,temblores,alogia_pobreza_contenido,anhedonia_sociabilidad,ideas_suicidas,anergia_fisica,hipervigilancia,anhedonia_relaciones_amigos,disminucion_del_libido,hipoexpresividad emocional,afectividad_inapropiada,anhedonia_intereses_sexuales,alogia,anhedonia_intereses_recreativos,ideas_delirantes,sueño_o_fatiga,expresion_facial_reducida,anhedonia_relaciones_familia
Esquizofrenia_paranoide,taquicardia,anhedonia_intereses_sexuales,alogia,sueño_o_fatiga,irritabilidad,hipervigilancia,cambios_en_el_apetito,comportamiento social inadecuado,desorganización del pensamiento,dificultades en teoría de la mente,ideas_delirantes,ideas_suicidas,gesticulacion_reducida,paranoia intensa,eco del pensamiento,temblores,anhedonia
Esquizofrenia_residual,dificultad_de_concetracion,temblores,cambios_en_el_apetito,gesticulacion_reducida,catatonía,sudoracion,abulia_higiene,anhedonia_relaciones_familia,hipoexpresividad emocional,anhedonia_relaciones_amigos,alucinaciones,anergia_fisica,alogia_pobreza_contenido,abulia,obsesiones_presencia,alogia_pobreza_habla,atencion_deterioro
Esquizofrenia_paranoide,alogia_bloqueos_pensamiento,procesamiento_info_deficit,ideas_suicidas,hipervigilancia,eco del pensamiento,anergia_fisica,hipoexpresividad emocional,pensamientos_intrusivos,anhedonia_relaciones_familia,cambios_en_el_apetito,dificultades en teoría de la mente,sentimiento_de_culpa,expresion_facial_reducida,tristeza,comportamiento social inadecuado,abulia,paranoia intensa
Esquizofrenia_desorganizada,comportamiento motor desorganizado,alogia_pobreza_habla,procesamiento_info_deficit,comportamiento social inadecuado,lenguaje desorganizado,disminucion_del_libido,sueño_o_fatiga,ideas_delirantes,anhedonia_relaciones_familia,alogia_pobreza_contenido,ideas_suicidas,anhedonia_sociabilidad,paranoia intensa,nerviosismo,alogia_bloqueos_pensamiento,anhedonia_relaciones_amigos,catatonía
Esquizofrenia_desorganizada,pensamientos_intrusivos,temblores,alucinaciones,memoria_deterioro,anhedonia_intereses_sexuales,anhedonia_relaciones_familia,alogia_bloqueos_pensamiento,sudoracion,disnea,cambios_en_el_apetito,procesamiento_info_deficit,anhedonia_relaciones_amigos,anergia_fisica,obsesiones_presencia,irritabilidad,control_pensamiento,comportamiento social inadecuado
Esquizofrenia_paranoide,desorganización del pensamiento,expresion_facial_reducida,obsesiones_presencia,catatonía,procesamiento_info_deficit,pensamientos_intrusivos,irritabilidad,atencion_deterioro,lenguaje desorganizado,eco del pensamiento,sentimiento_de_culpa,paranoia intensa,anhedonia,preocupacion,abulia_higiene,contacto_visual_bajo,comportamiento motor desorganizado
Esquizofrenia_residual,ideas_suicidas,sentimiento_de_culpa,alogia_pobreza_contenido,dificultades en teoría de la mente,desorganización del pensamiento,temblores,hipervigilancia,alogia_bloqueos_pensamiento,preocupacion,anhedonia_intereses_sexuales,cambios_en_el_apetito,paranoia intensa,ideas_delirantes,anhedonia_relaciones_amigos,taquicardia,abulia,alogia
Esquizofrenia_paranoide,comportamiento motor desorganizado,anhedonia_intereses_recreativos,catatonía,hipoexpresividad emocional,sudoracion,anhedonia_sociabilidad,anhedonia_relaciones_familia,preocupacion,comportamiento social inadecuado,ideas_delirantes,alucinaciones,temblores,alogia_bloqueos_pensamiento,afectividad_inapropiada,anergia_fisica,eco del pensamiento,gesticulacion_reducida
Esquizofrenia_residual,ideas_delirantes,paranoia intensa,anhedonia_intereses_sexuales,alogia_pobreza_habla,alogia_bloqueos_pensamiento,desorganización del pensamiento,hipoexpresividad emocional,eco del pensamiento,nerviosismo,disnea,anhedonia_sociabilidad,anhedonia,abulia_trabajo_estudio,tristeza,preocupacion,afectividad_inapropiada,dificultades en teoría de la mente
Esquizofrenia_paranoide,hipoexpresividad emocional,comportamiento motor desorganizado,ideas_delirantes,temblores,lenguaje desorganizado,alogia,ideas_suicidas,memoria_deterioro,atencion_deterioro,anhedonia_relaciones_amigos,afectividad_inapropiada,irritabilidad,anhedonia_sociabilidad,comportamiento social inadecuado,eco del pensamiento,obsesiones_presencia,anhedonia
Esquizofrenia_desorganizada,taquicardia,anhedonia_intereses_recreativos,anhedonia_sociabilidad,disminucion_del_libido,alogia,nerviosismo,alogia_bloqueos_pensamiento,alogia_pobreza_habla,contacto_visual_bajo,ideas_suicidas,dificultades en teoría de la mente,afectividad_inapropiada,lenguaje desorganizado,ideas_delirantes,comportamiento social inadecuado,anhedonia_relaciones_amigos,hipervigilancia
Esquizofrenia_catatónica,anhedonia_intereses_sexuales,lenguaje desorganizado,anhedonia_relaciones_amigos,alogia_pobreza_contenido,ideas_delirantes,comportamiento motor desorganizado,alogia_pobreza_habla,expresion_facial_reducida,sudoracion,temblores,gesticulacion_reducida,paranoia intensa,anhedonia_intereses_recreativos,cambios_en_el_apetito,contacto_visual_bajo,abulia_higiene,tristeza
Esquizofrenia_desorganizada,disminucion_del_libido,disnea,anergia_fisica,hipervigilancia,ideas_suicidas,abulia_higiene,expresion_facial_reducida,alogia_bloqueos_pensamiento,paranoia intensa,sudoracion,atencion_deterioro,abulia,sentimiento_de_culpa,abulia_trabajo_estudio,alogia_pobreza_habla,taquicardia,preocupacion
Esquizofrenia_paranoide,expresion_facial_reducida,nerviosismo,ideas_suicidas,hipervigilancia,dificultades en teoría de la mente,hipoexpresividad emocional,anhedonia_sociabilidad,abulia_higiene,pensamientos_intrusivos,irritabilidad,disminucion_del_libido,sudoracion,paranoia intensa,obsesiones_presencia,atencion_deterioro,alucinaciones,sentimiento_de_culpa
Esquizofrenia_paranoide,sudoracion,expresion_facial_reducida,tristeza,anergia_fisica,ideas_delirantes,nerviosismo,comportamiento social inadecuado,dificultades en teoría de la mente,anhedonia_intereses_sexuales,hipoexpresividad emocional,anhedonia_relaciones_familia,lenguaje desorganizado,ideas_suicidas,alogia_pobreza_habla,alogia_bloqueos_pensamiento,abulia,anhedonia_intereses_recreativos
Esquizofrenia_residual,procesamiento_info_deficit,contacto_visual_bajo,abulia,anhedonia,eco del pensamiento,abulia_trabajo_estudio,cambios_en_el_apetito,comportamiento motor desorganizado,anhedonia_relaciones_familia,afectividad_inapropiada,disminucion_del_libido,gesticulacion_reducida,alogia,sueño_o_fatiga,anergia_fisica,nerviosismo,atencion_deterioro
Esquizofrenia_catatónica,catatonía,abulia_trabajo_estudio,disnea,afectividad_inapropiada,pensamientos_intrusivos,obsesiones_presencia,control_pensamiento,alogia_pobreza_contenido,anhedonia,anergia_fisica,cambios_en_el_apetito,alogia_pobreza_habla,alucinaciones,anhedonia_intereses_sexuales,disminucion_del_libido,sueño_o_fatiga,anhedonia_relaciones_familia
Esquizofrenia_paranoide,dificultad_de_concetracion,afectividad_inapropiada,anhedonia,expresion_facial_reducida,control_pensamiento,hipervigilancia,disminucion_del_libido,anergia_fisica,catatonía,paranoia intensa,contacto_visual_bajo,tristeza,pensamientos_intrusivos,comportamiento social inadecuado,sudoracion,preocupacion,comportamiento motor desorganizado
Esquizofrenia_catatónica,dificultades en teoría de la mente,preocupacion,temblores,ideas_delirantes,sentimiento_de_culpa,control_pensamiento,expresion_facial_reducida,catatonía,comportamiento social inadecuado,abulia_trabajo_estudio,anhedonia,abulia_higiene,procesamiento_info_deficit,alucinaciones,irritabilidad,anhedonia_sociabilidad,afectividad_inapropiada
Esquizofrenia_catatónica,sentimiento_de_culpa,control_pensamiento,atencion_deterioro,alogia_pobreza_contenido,alogia,anergia_fisica,temblores,ideas_delirantes,anhedonia_relaciones_amigos,catatonía,preocupacion,abulia,sueño_o_fatiga,afectividad_inapropiada,gesticulacion_reducida,taquicardia,ideas_suicidas
Esquizofrenia_desorganizada,nerviosismo,alogia_bloqueos_pensamiento,gesticulacion_reducida,sueño_o_fatiga,ideas_suicidas,alogia_pobreza_habla,sudoracion,anhedonia_intereses_recreativos,anergia_fisica,ideas_delirantes,disminucion_del_libido,catatonía,dificultades en teoría de la mente,anhedonia,irritabilidad,alogia,afectividad_inapropiada
Esquizofrenia_catatónica,alogia,ideas_delirantes,atencion_deterioro,afectividad_inapropiada,sueño_o_fatiga,paranoia intensa,preocupacion,ideas_suicidas,sentimiento_de_culpa,comportamiento motor desorganizado,alogia_pobreza_habla,irritabilidad,abulia_higiene,memoria_deterioro,anergia_fisica,cambios_en_el_apetito,desorganización del pensamiento
Esquizofrenia_residual,dificultades en teoría de la mente,anhedonia_relaciones_familia,cambios_en_el_apetito,control_pensamiento,disnea,obsesiones_presencia,contacto_visual_bajo,desorganización del pensamiento,alogia_pobreza_contenido,dificultad_de_concetracion,alogia_bloqueos_pensamiento,hipervigilancia,comportamiento social inadecuado,hipoexpresividad emocional,taquicardia,irritabilidad,sudoracion
Esquizofrenia_residual,anhedonia_relaciones_familia,paranoia intensa,alogia_pobreza_habla,taquicardia,dificultad_de_concetracion,comportamiento motor desorganizado,procesamiento_info_deficit,atencion_deterioro,alogia,expresion_facial_reducida,ideas_suicidas,irritabilidad,disnea,disminucion_del_libido,gesticulacion_reducida,anhedonia,control_pensamiento
Esquizofrenia_paranoide,contacto_visual_bajo,procesamiento_info_deficit,abulia,sueño_o_fatiga,alogia,tristeza,anhedonia,nerviosismo,sudoracion,anhedonia_intereses_recreativos,abulia_higiene,alogia_pobreza_contenido,temblores,atencion_deterioro,anhedonia_relaciones_amigos,disnea,comportamiento motor desorganizado
Esquizofrenia_desorganizada,taquicardia,disnea,alucinaciones,sentimiento_de_culpa,anhedonia_intereses_sexuales,cambios_en_el_apetito,abulia_trabajo_estudio,paranoia intensa,anhedonia,alogia_bloqueos_pensamiento,temblores,atencion_deterioro,lenguaje desorganizado,dificultades en teoría de la mente,preocupacion,ideas_suicidas,alogia_pobreza_habla
Esquizofrenia_indiferenciada,pensamientos_intrusivos,desorganización del pensamiento,control_pensamiento,contacto_visual_bajo,alogia_pobreza_contenido,alogia,taquicardia,irritabilidad,abulia,anergia_fisica,nerviosismo,anhedonia_intereses_recreativos,dificultad_de_concetracion,hipoexpresividad emocional,paranoia intensa,alucinaciones,memoria_deterioro
Esquizofrenia_catatónica,anhedonia_intereses_sexuales,cambios_en_el_apetito,disnea,lenguaje desorganizado,anhedonia_relaciones_amigos,paranoia intensa,alogia,alucinaciones,eco del pensamiento,comportamiento motor desorganizado,contacto_visual_bajo,ideas_delirantes,procesamiento_info_deficit,afectividad_inapropiada,irritabilidad,sudoracion,anhedonia_sociabilidad
Esquizofrenia_desorganizada,control_pensamiento,afectividad_inapropiada,catatonía,dificultad_de_concetracion,anhedonia,paranoia intensa,alogia_pobreza_habla,dificultades en teoría de la mente,lenguaje desorganizado,procesamiento_info_deficit,memoria_deterioro,disnea,alogia_bloqueos_pensamiento,comportamiento social inadecuado,anhedonia_sociabilidad,hipervigilancia,hipoexpresividad emocional
Esquizofrenia_desorganizada,pensamientos_intrusivos,paranoia intensa,alogia_pobreza_contenido,afectividad_inapropiada,hipervigilancia,contacto_visual_bajo,atencion_deterioro,sentimiento_de_culpa,comportamiento motor desorganizado,catatonía,lenguaje desorganizado,control_pensamiento,cambios_en_el_apetito,anhedonia_relaciones_amigos,alogia,irritabilidad,anhedonia_intereses_recreativos
Esquizofrenia_catatónica,pensamientos_intrusivos,anhedonia_relaciones_amigos,alogia_pobreza_contenido,alogia,preocupacion,comportamiento social inadecuado,hipoexpresividad emocional,alogia_bloqueos_pensamiento,comportamiento motor desorganizado,anhedonia_sociabilidad,sentimiento_de_culpa,expresion_facial_reducida,temblores,control_pensamiento,anergia_fisica,paranoia intensa,desorganización del pensamiento
Esquizofrenia_desorganizada,taquicardia,abulia,disminucion_del_libido,sentimiento_de_culpa,expresion_facial_reducida,hipoexpresividad emocional,control_pensamiento,ideas_suicidas,irritabilidad,obsesiones_presencia,alucinaciones,anhedonia_sociabilidad,comportamiento motor desorganizado,paranoia intensa,memoria_deterioro,tristeza,comportamiento social inadecuado
Esquizofrenia_catatónica,sentimiento_de_culpa,tristeza,abulia,pensamientos_intrusivos,alogia_pobreza_contenido,contacto_visual_bajo,anhedonia_sociabilidad,anhedonia_relaciones_familia,anhedonia,paranoia intensa,alucinaciones,abulia_higiene,dificultad_de_concetracion,gesticulacion_reducida,alogia_pobreza_habla,atencion_deterioro,anhedonia_intereses_recreativos
Esquizofrenia_catatónica,pensamientos_intrusivos,dificultades en teoría de la mente,taquicardia,hipoexpresividad emocional,preocupacion,temblores,anhedonia_relaciones_familia,sueño_o_fatiga,abulia_higiene,alucinaciones,ideas_delirantes,comportamiento social inadecuado,disminucion_del_libido,procesamiento_info_deficit,lenguaje desorganizado,abulia,anergia_fisica
Esquizofrenia_paranoide,catatonía,paranoia intensa,sueño_o_fatiga,hipervigilancia,anergia_fisica,atencion_deterioro,sudoracion,dificultad_de_concetracion,hipoexpresividad emocional,anhedonia_intereses_sexuales,pensamientos_intrusivos,eco del pensamiento,alogia_pobreza_contenido,alogia,abulia_higiene,comportamiento social inadecuado,irritabilidad
Esquizofrenia_catatónica,disnea,comportamiento motor desorganizado,sueño_o_fatiga,alogia_bloqueos_pensamiento,hipoexpresividad emocional,pensamientos_intrusivos,dificultades en teoría de la mente,catatonía,alogia_pobreza_contenido,anhedonia_relaciones_amigos,temblores,control_pensamiento,sentimiento_de_culpa,afectividad_inapropiada,expresion_facial_reducida,sudoracion,preocupacion
Esquizofrenia_desorganizada,hipervigilancia,control_pensamiento,abulia,expresion_facial_reducida,procesamiento_info_deficit,obsesiones_presencia,abulia_higiene,irritabilidad,ideas_delirantes,eco del pensamiento,anhedonia_intereses_sexuales,sudoracion,alogia_pobreza_habla,comportamiento social inadecuado,disnea,gesticulacion_reducida,alogia
Esquizofrenia_desorganizada,contacto_visual_bajo,hipervigilancia,tristeza,comportamiento motor desorganizado,paranoia intensa,alucinaciones,nerviosismo,anhedonia_sociabilidad,abulia_trabajo_estudio,anhedonia,abulia_higiene,comportamiento social inadecuado,ideas_delirantes,anhedonia_intereses_sexuales,lenguaje desorganizado,control_pensamiento,expresion_facial_reducida
Esquizofrenia_residual,afectividad_inapropiada,alogia,procesamiento_info_deficit,comportamiento social inadecuado,anergia_fisica,dificultades en teoría de la mente,alogia_pobreza_contenido,ideas_suicidas,disnea,dificultad_de_concetracion,tristeza,irritabilidad,desorganización del pensamiento,abulia_higiene,contacto_visual_bajo,catatonía,disminucion_del_libido
Esquizofrenia_residual,anhedonia_sociabilidad,control_pensamiento,lenguaje desorganizado,alogia_pobreza_contenido,alogia,ideas_suicidas,anhedonia_intereses_sexuales,temblores,procesamiento_info_deficit,nerviosismo,alogia_pobreza_habla,taquicardia,anhedonia_relaciones_familia,tristeza,hipervigilancia,alogia_bloqueos_pensamiento,sueño_o_fatiga
Esquizofrenia_catatónica,abulia,comportamiento motor desorganizado,temblores,alogia,hipoexpresividad emocional,sentimiento_de_culpa,alogia_bloqueos_pensamiento,atencion_deterioro,contacto_visual_bajo,disnea,anhedonia_intereses_recreativos,paranoia intensa,preocupacion,pensamientos_intrusivos,anergia_fisica,alogia_pobreza_habla,comportamiento social inadecuado
Esquizofrenia_catatónica,taquicardia,alucinaciones,abulia_trabajo_estudio,alogia_pobreza_contenido,paranoia intensa,anhedonia_sociabilidad,tristeza,alogia_pobreza_habla,ideas_delirantes,sentimiento_de_culpa,dificultad_de_concetracion,alogia,pensamientos_intrusivos,desorganización del pensamiento,temblores,sudoracion,expresion_facial_reducida
Esquizofrenia_catatónica,desorganización del pensamiento,anhedonia_intereses_sexuales,catatonía,anhedonia_intereses_recreativos,abulia,temblores,gesticulacion_reducida,abulia_higiene,disminucion_del_libido,anergia_fisica,anhedonia_relaciones_amigos,eco del pensamiento,tristeza,alogia_pobreza_contenido,sueño_o_fatiga,disnea,paranoia intensa
Esquizofrenia_paranoide,dificultad_de_concetracion,alogia,anhedonia_sociabilidad,anergia_fisica,dificultades en teoría de la mente,anhedonia,sueño_o_fatiga,contacto_visual_bajo,paranoia intensa,desorganización del pensamiento,abulia,anhedonia_relaciones_familia,afectividad_inapropiada,taquicardia,ideas_delirantes,pensamientos_intrusivos,ideas_suicidas
Esquizofrenia_desorganizada,sueño_o_fatiga,procesamiento_info_deficit,nerviosismo,anhedonia_relaciones_familia,abulia_higiene,temblores,ideas_delirantes,sudoracion,comportamiento social inadecuado,abulia_trabajo_estudio,afectividad_inapropiada,contacto_visual_bajo,abulia,alogia_pobreza_contenido,anhedonia_relaciones_amigos,lenguaje desorganizado,alogia_pobreza_habla
Esquizofrenia_residual,anhedonia_relaciones_amigos,afectividad_inapropiada,sentimiento_de_culpa,preocupacion,anhedonia_intereses_recreativos,sueño_o_fatiga,disnea,control_pensamiento,catatonía,sudoracion,anhedonia,comportamiento social inadecuado,procesamiento_info_deficit,contacto_visual_bajo,abulia_higiene,dificultades en teoría de la mente,disminucion_del_libido
Esquizofrenia_residual,temblores,control_pensamiento,abulia,cambios_en_el_apetito,contacto_visual_bajo,anergia_fisica,lenguaje desorganizado,gesticulacion_reducida,anhedonia,sueño_o_fatiga,pensamientos_intrusivos,atencion_deterioro,sudoracion,abulia_higiene,taquicardia,eco del pensamiento,desorganización del pensamiento
Esquizofrenia_paranoide,anhedonia_relaciones_amigos,procesamiento_info_deficit,irritabilidad,cambios_en_el_apetito,pensamientos_intrusivos,memoria_deterioro,gesticulacion_reducida,anergia_fisica,anhedonia_sociabilidad,abulia,desorganización del pensamiento,obsesiones_presencia,afectividad_inapropiada,taquicardia,sentimiento_de_culpa,lenguaje desorganizado,comportamiento motor desorganizado
Esquizofrenia_paranoide,disminucion_del_libido,alucinaciones,gesticulacion_reducida,contacto_visual_bajo,comportamiento social inadecuado,sentimiento_de_culpa,alogia_pobreza_contenido,catatonía,desorganización del pensamiento,sudoracion,hipoexpresividad emocional,memoria_deterioro,cambios_en_el_apetito,expresion_facial_reducida,abulia_higiene,ideas_delirantes,anhedonia_intereses_recreativos
Esquizofrenia_desorganizada,atencion_deterioro,anergia_fisica,tristeza,hipoexpresividad emocional,procesamiento_info_deficit,lenguaje desorganizado,ideas_delirantes,alucinaciones,anhedonia_relaciones_familia,anhedonia_sociabilidad,expresion_facial_reducida,irritabilidad,gesticulacion_reducida,anhedonia_relaciones_amigos,alogia_bloqueos_pensamiento,temblores,ideas_suicidas
Esquizofrenia_catatónica,abulia,control_pensamiento,alogia,alucinaciones,comportamiento social inadecuado,disnea,cambios_en_el_apetito,obsesiones_presencia,dificultades en teoría de la mente,procesamiento_info_deficit,disminucion_del_libido,taquicardia,expresion_facial_reducida,catatonía,sentimiento_de_culpa,preocupacion,ideas_suicidas
Esquizofrenia_desorganizada,disnea,comportamiento social inadecuado,temblores,procesamiento_info_deficit,alogia,anergia_fisica,anhedonia_intereses_sexuales,abulia_trabajo_estudio,sentimiento_de_culpa,alucinaciones,abulia,gesticulacion_reducida,eco del pensamiento,irritabilidad,alogia_bloqueos_pensamiento,disminucion_del_libido,sudoracion
Esquizofrenia_indiferenciada,alogia_pobreza_habla,obsesiones_presencia,sentimiento_de_culpa,anhedonia_relaciones_amigos,anhedonia_intereses_recreativos,temblores,memoria_deterioro,anhedonia_intereses_sexuales,anergia_fisica,control_pensamiento,afectividad_inapropiada,catatonía,atencion_deterioro,gesticulacion_reducida,procesamiento_info_deficit,lenguaje desorganizado,alucinaciones
Esquizofrenia_residual,cambios_en_el_apetito,comportamiento motor desorganizado,alogia_pobreza_habla,lenguaje desorganizado,anhedonia_intereses_sexuales,tristeza,sentimiento_de_culpa,alogia_bloqueos_pensamiento,anhedonia_intereses_recreativos,anhedonia_sociabilidad,ideas_delirantes,disnea,irritabilidad,paranoia intensa,anhedonia_relaciones_familia,temblores,disminucion_del_libido
Esquizofrenia_indiferenciada,desorganización del pensamiento,irritabilidad,cambios_en_el_apetito,catatonía,ideas_suicidas,abulia_higiene,disnea,preocupacion,temblores,comportamiento motor desorganizado,contacto_visual_bajo,gesticulacion_reducida,atencion_deterioro,paranoia intensa,afectividad_inapropiada,anhedonia_relaciones_familia,anhedonia_sociabilidad
Esquizofrenia_desorganizada,alogia_pobreza_contenido,expresion_facial_reducida,comportamiento social inadecuado,control_pensamiento,comportamiento motor desorganizado,pensamientos_intrusivos,anergia_fisica,anhedonia_relaciones_familia,ideas_delirantes,catatonía,sudoracion,atencion_deterioro,alogia,irritabilidad,abulia,anhedonia_intereses_sexuales,afectividad_inapropiada
